PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked_C,Embarked_Q,Cabin_a,Cabin_b,Cabin_c,Cabin_d,Cabin_e,Cabin_f,Cabin_g,Cabin_n
357,1,1.0,0.0,22.0,0.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
358,0,2.0,0.0,38.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
359,1,3.0,0.0,21.7,0.0,0.0,7.8792,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
360,1,3.0,0.0,21.7,0.0,0.0,7.8792,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
361,0,3.0,1.0,40.0,1.0,4.0,27.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
362,0,2.0,1.0,29.0,1.0,0.0,27.7208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
363,0,3.0,0.0,45.0,0.0,1.0,14.4542,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
364,0,3.0,1.0,35.0,0.0,0.0,7.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
365,0,3.0,1.0,32.0,1.0,0.0,15.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
366,0,3.0,1.0,30.0,0.0,0.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
367,1,1.0,0.0,60.0,1.0,0.0,75.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
368,1,3.0,0.0,20.0,0.0,0.0,7.2292,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
369,1,3.0,0.0,21.1,0.0,0.0,7.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
370,1,1.0,0.0,24.0,0.0,0.0,69.3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
371,1,1.0,1.0,25.0,1.0,0.0,55.4417,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
372,0,3.0,1.0,18.0,1.0,0.0,6.4958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
373,0,3.0,1.0,19.0,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
374,0,1.0,1.0,22.0,0.0,0.0,135.6333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
375,0,3.0,0.0,3.0,3.0,1.0,21.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
376,1,1.0,0.0,36.4,1.0,0.0,82.1708,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
377,1,3.0,0.0,22.0,0.0,0.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
378,0,1.0,1.0,27.0,0.0,2.0,211.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
379,0,3.0,1.0,20.0,0.0,0.0,4.0125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
380,0,3.0,1.0,19.0,0.0,0.0,7.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
381,1,1.0,0.0,42.0,0.0,0.0,227.525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
382,1,3.0,0.0,1.0,0.0,2.0,15.7417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
383,0,3.0,1.0,32.0,0.0,0.0,7.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
384,1,1.0,0.0,35.0,1.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
385,0,3.0,1.0,28.2,0.0,0.0,7.8958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
386,0,2.0,1.0,18.0,0.0,0.0,73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
387,0,3.0,1.0,1.0,5.0,2.0,46.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
388,1,2.0,0.0,36.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
389,0,3.0,1.0,29.3,0.0,0.0,7.7292,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
390,1,2.0,0.0,17.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
391,1,1.0,1.0,36.0,1.0,2.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
392,1,3.0,1.0,21.0,0.0,0.0,7.7958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
393,0,3.0,1.0,28.0,2.0,0.0,7.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
394,1,1.0,0.0,23.0,1.0,0.0,113.275,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
395,1,3.0,0.0,24.0,0.0,2.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
396,0,3.0,1.0,22.0,0.0,0.0,7.7958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
397,0,3.0,0.0,31.0,0.0,0.0,7.8542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
398,0,2.0,1.0,46.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
399,0,2.0,1.0,23.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
400,1,2.0,0.0,28.0,0.0,0.0,12.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
401,1,3.0,1.0,39.0,0.0,0.0,7.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
402,0,3.0,1.0,26.0,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
403,0,3.0,0.0,21.0,1.0,0.0,9.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
404,0,3.0,1.0,28.0,1.0,0.0,15.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
405,0,3.0,0.0,20.0,0.0,0.0,8.6625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
406,0,2.0,1.0,34.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
407,0,3.0,1.0,51.0,0.0,0.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
408,1,2.0,1.0,3.0,1.0,1.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
409,0,3.0,1.0,21.0,0.0,0.0,7.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
410,0,3.0,0.0,21.4,3.0,1.0,25.4667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
411,0,3.0,1.0,28.2,0.0,0.0,7.8958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
412,0,3.0,1.0,27.5,0.0,0.0,6.8583,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
413,1,1.0,0.0,33.0,1.0,0.0,90.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
414,0,2.0,1.0,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
415,1,3.0,1.0,44.0,0.0,0.0,7.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
416,0,3.0,0.0,26.0,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
417,1,2.0,0.0,34.0,1.0,1.0,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
418,1,2.0,0.0,18.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
419,0,2.0,1.0,30.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
420,0,3.0,0.0,10.0,0.0,2.0,24.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
421,0,3.0,1.0,29.8,0.0,0.0,7.8958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
422,0,3.0,1.0,21.0,0.0,0.0,7.7333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
423,0,3.0,1.0,29.0,0.0,0.0,7.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
424,0,3.0,0.0,28.0,1.0,1.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
425,0,3.0,1.0,18.0,1.0,1.0,20.2125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
426,0,3.0,1.0,35.7,0.0,0.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
427,1,2.0,0.0,28.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
428,1,2.0,0.0,19.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
429,0,3.0,1.0,45.5,0.0,0.0,7.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
430,1,3.0,1.0,32.0,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
431,1,1.0,1.0,28.0,0.0,0.0,26.55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
432,1,3.0,0.0,27.2,1.0,0.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
433,1,2.0,0.0,42.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
434,0,3.0,1.0,17.0,0.0,0.0,7.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
435,0,1.0,1.0,50.0,1.0,0.0,55.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
436,1,1.0,0.0,14.0,1.0,2.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
437,0,3.0,0.0,21.0,2.0,2.0,34.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
438,1,2.0,0.0,24.0,2.0,3.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
439,0,1.0,1.0,64.0,1.0,4.0,263.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
440,0,2.0,1.0,31.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
441,1,2.0,0.0,45.0,1.0,1.0,26.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
442,0,3.0,1.0,20.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
443,0,3.0,1.0,25.0,1.0,0.0,7.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
444,1,2.0,0.0,28.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
445,1,3.0,1.0,34.2,0.0,0.0,8.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
446,1,1.0,1.0,4.0,0.0,2.0,81.8583,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,1,2.0,0.0,13.0,0.0,1.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
448,1,1.0,1.0,34.0,0.0,0.0,26.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
449,1,3.0,0.0,5.0,2.0,1.0,19.2583,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
450,1,1.0,1.0,52.0,0.0,0.0,30.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
451,0,2.0,1.0,36.0,1.0,2.0,27.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
452,0,3.0,1.0,27.0,1.0,0.0,19.9667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
453,0,1.0,1.0,30.0,0.0,0.0,27.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
454,1,1.0,1.0,49.0,1.0,0.0,89.1042,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
455,0,3.0,1.0,26.0,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
456,1,3.0,1.0,29.0,0.0,0.0,7.8958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
457,0,1.0,1.0,65.0,0.0,0.0,26.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
458,1,1.0,0.0,36.0,1.0,0.0,51.8625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
459,1,2.0,0.0,50.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
460,0,3.0,1.0,45.5,0.0,0.0,7.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
461,1,1.0,1.0,48.0,0.0,0.0,26.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
462,0,3.0,1.0,34.0,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
463,0,1.0,1.0,47.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
464,0,2.0,1.0,48.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
465,0,3.0,1.0,26.0,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
466,0,3.0,1.0,38.0,0.0,0.0,7.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
467,0,2.0,1.0,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
468,0,1.0,1.0,56.0,0.0,0.0,26.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
469,0,3.0,1.0,42.7,0.0,0.0,7.725,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
470,1,3.0,0.0,0.75,2.0,1.0,19.2583,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
471,0,3.0,1.0,35.7,0.0,0.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
472,0,3.0,1.0,38.0,0.0,0.0,8.6625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
473,1,2.0,0.0,33.0,1.0,2.0,27.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
474,1,2.0,0.0,23.0,0.0,0.0,13.7917,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
475,0,3.0,0.0,22.0,0.0,0.0,9.8375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
476,0,1.0,1.0,42.2,0.0,0.0,52.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,0,2.0,1.0,34.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
478,0,3.0,1.0,29.0,1.0,0.0,7.0458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
479,0,3.0,1.0,22.0,0.0,0.0,7.5208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
480,1,3.0,0.0,2.0,0.0,1.0,12.2875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
481,0,3.0,1.0,9.0,5.0,2.0,46.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
482,0,2.0,1.0,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
483,0,3.0,1.0,50.0,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
484,1,3.0,0.0,63.0,0.0,0.0,9.5875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
485,1,1.0,1.0,25.0,1.0,0.0,91.0792,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
486,0,3.0,0.0,21.4,3.0,1.0,25.4667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
487,1,1.0,0.0,35.0,1.0,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
488,0,1.0,1.0,58.0,0.0,0.0,29.7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
489,0,3.0,1.0,30.0,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
490,1,3.0,1.0,9.0,1.0,1.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
491,0,3.0,1.0,27.0,1.0,0.0,19.9667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
492,0,3.0,1.0,21.0,0.0,0.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
493,0,1.0,1.0,55.0,0.0,0.0,30.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
494,0,1.0,1.0,71.0,0.0,0.0,49.5042,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
495,0,3.0,1.0,21.0,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
496,0,3.0,1.0,22.4,0.0,0.0,14.4583,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
497,1,1.0,0.0,54.0,1.0,0.0,78.2667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
498,0,3.0,1.0,30.3,0.0,0.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
499,0,1.0,0.0,25.0,1.0,2.0,151.55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
500,0,3.0,1.0,24.0,0.0,0.0,7.7958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
501,0,3.0,1.0,17.0,0.0,0.0,8.6625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
502,0,3.0,0.0,21.0,0.0,0.0,7.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
503,0,3.0,0.0,21.1,0.0,0.0,7.6292,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
504,0,3.0,0.0,37.0,0.0,0.0,9.5875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
505,1,1.0,0.0,16.0,0.0,0.0,86.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
506,0,1.0,1.0,18.0,1.0,0.0,108.9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
507,1,2.0,0.0,33.0,0.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
508,1,1.0,1.0,51.4,0.0,0.0,26.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
509,0,3.0,1.0,28.0,0.0,0.0,22.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
510,1,3.0,1.0,26.0,0.0,0.0,56.4958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
511,1,3.0,1.0,29.0,0.0,0.0,7.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
512,0,3.0,1.0,26.0,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
513,1,1.0,1.0,36.0,0.0,0.0,26.2875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
514,1,1.0,0.0,54.0,1.0,0.0,59.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
515,0,3.0,1.0,24.0,0.0,0.0,7.4958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
516,0,1.0,1.0,47.0,0.0,0.0,34.0208,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
517,1,2.0,0.0,34.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
518,0,3.0,1.0,32.6,0.0,0.0,24.15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
519,1,2.0,0.0,36.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
520,0,3.0,1.0,32.0,0.0,0.0,7.8958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
521,1,1.0,0.0,30.0,0.0,0.0,93.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
522,0,3.0,1.0,22.0,0.0,0.0,7.8958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
523,0,3.0,1.0,32.5,0.0,0.0,7.225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
524,1,1.0,0.0,44.0,0.0,1.0,57.9792,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
525,0,3.0,1.0,24.8,0.0,0.0,7.2292,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
526,0,3.0,1.0,40.5,0.0,0.0,7.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
527,1,2.0,0.0,50.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
528,0,1.0,1.0,30.8,0.0,0.0,221.7792,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
529,0,3.0,1.0,39.0,0.0,0.0,7.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
530,0,2.0,1.0,23.0,2.0,1.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
531,1,2.0,0.0,2.0,1.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
532,0,3.0,1.0,24.8,0.0,0.0,7.2292,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
533,0,3.0,1.0,17.0,1.0,1.0,7.2292,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
534,1,3.0,0.0,14.0,0.0,2.0,22.3583,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
