PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked_C,Embarked_Q,Cabin_a,Cabin_b,Cabin_c,Cabin_d,Cabin_e,Cabin_f,Cabin_g,Cabin_n
535,0,3.0,0.0,30.0,0.0,0.0,8.6625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
536,1,2.0,0.0,7.0,0.0,2.0,26.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
537,0,1.0,1.0,45.0,0.0,0.0,26.55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
538,1,1.0,0.0,30.0,0.0,0.0,106.425,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
539,0,3.0,1.0,41.4,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
540,1,1.0,0.0,22.0,0.0,2.0,49.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
541,1,1.0,0.0,36.0,0.0,2.0,71.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
542,0,3.0,0.0,9.0,4.0,2.0,31.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
543,0,3.0,0.0,11.0,4.0,2.0,31.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
544,1,2.0,1.0,32.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
545,0,1.0,1.0,50.0,1.0,0.0,106.425,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
546,0,1.0,1.0,64.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
547,1,2.0,0.0,19.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
548,1,2.0,1.0,43.2,0.0,0.0,13.8625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
549,0,3.0,1.0,33.0,1.0,1.0,20.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
550,1,2.0,1.0,8.0,1.0,1.0,36.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
551,1,1.0,1.0,17.0,0.0,2.0,110.8833,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
552,0,2.0,1.0,27.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
553,0,3.0,1.0,40.6,0.0,0.0,7.8292,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
554,1,3.0,1.0,22.0,0.0,0.0,7.225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
555,1,3.0,0.0,22.0,0.0,0.0,7.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
556,0,1.0,1.0,62.0,0.0,0.0,26.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
557,1,1.0,0.0,48.0,1.0,0.0,39.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,0,1.0,1.0,30.8,0.0,0.0,227.525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
559,1,1.0,0.0,39.0,1.0,1.0,79.65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
560,1,3.0,0.0,36.0,1.0,0.0,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
561,0,3.0,1.0,45.5,0.0,0.0,7.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
562,0,3.0,1.0,40.0,0.0,0.0,7.8958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
563,0,2.0,1.0,28.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
564,0,3.0,1.0,26.0,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
565,0,3.0,0.0,26.0,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
566,0,3.0,1.0,24.0,2.0,0.0,24.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
567,0,3.0,1.0,19.0,0.0,0.0,7.8958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
568,0,3.0,0.0,29.0,0.0,4.0,21.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
569,0,3.0,1.0,24.8,0.0,0.0,7.2292,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
570,1,3.0,1.0,32.0,0.0,0.0,7.8542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
571,1,2.0,1.0,62.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
572,1,1.0,0.0,53.0,2.0,0.0,51.4792,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
573,1,1.0,1.0,36.0,0.0,0.0,26.3875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
574,1,3.0,0.0,21.1,0.0,0.0,7.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
575,0,3.0,1.0,16.0,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
576,0,3.0,1.0,19.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
577,1,2.0,0.0,34.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
578,1,1.0,0.0,39.0,1.0,0.0,55.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
579,0,3.0,0.0,19.9,1.0,0.0,14.4583,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
580,1,3.0,1.0,32.0,0.0,0.0,7.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
581,1,2.0,0.0,25.0,1.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
582,1,1.0,0.0,39.0,1.0,1.0,110.8833,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
583,0,2.0,1.0,54.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
584,0,1.0,1.0,36.0,0.0,0.0,40.125,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,0,3.0,1.0,30.0,0.0,0.0,8.7125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
586,1,1.0,0.0,18.0,0.0,2.0,79.65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
587,0,2.0,1.0,47.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
588,1,1.0,1.0,60.0,1.0,1.0,79.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
589,0,3.0,1.0,22.0,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
590,0,3.0,1.0,26.0,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
591,0,3.0,1.0,35.0,0.0,0.0,7.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
592,1,1.0,0.0,52.0,1.0,0.0,78.2667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
593,0,3.0,1.0,47.0,0.0,0.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
594,0,3.0,0.0,26.3,0.0,2.0,7.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
595,0,2.0,1.0,37.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
596,0,3.0,1.0,36.0,1.0,1.0,24.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
597,1,2.0,0.0,38.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
598,0,3.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
599,0,3.0,1.0,32.5,0.0,0.0,7.225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
600,1,1.0,1.0,49.0,1.0,0.0,56.9292,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,1,2.0,0.0,24.0,2.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
602,0,3.0,1.0,28.2,0.0,0.0,7.8958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
603,0,1.0,1.0,26.8,0.0,0.0,42.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
604,0,3.0,1.0,44.0,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
605,1,1.0,1.0,35.0,0.0,0.0,26.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
606,0,3.0,1.0,36.0,1.0,0.0,15.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
607,0,3.0,1.0,30.0,0.0,0.0,7.8958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
608,1,1.0,1.0,27.0,0.0,0.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
609,1,2.0,0.0,22.0,1.0,2.0,41.5792,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
610,1,1.0,0.0,40.0,0.0,0.0,153.4625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
611,0,3.0,0.0,39.0,1.0,5.0,31.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
612,0,3.0,1.0,28.4,0.0,0.0,7.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
613,1,3.0,0.0,33.8,1.0,0.0,15.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
614,0,3.0,1.0,45.5,0.0,0.0,7.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
615,0,3.0,1.0,35.0,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
616,1,2.0,0.0,24.0,1.0,2.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
617,0,3.0,1.0,34.0,1.0,1.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618,0,3.0,0.0,26.0,1.0,0.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
619,1,2.0,0.0,4.0,2.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
620,0,2.0,1.0,26.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
621,0,3.0,1.0,27.0,1.0,0.0,14.4542,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
622,1,1.0,1.0,42.0,1.0,0.0,52.5542,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
623,1,3.0,1.0,20.0,1.0,1.0,15.7417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
624,0,3.0,1.0,21.0,0.0,0.0,7.8542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
625,0,3.0,1.0,21.0,0.0,0.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
626,0,1.0,1.0,61.0,0.0,0.0,32.3208,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
627,0,2.0,1.0,57.0,0.0,0.0,12.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
628,1,1.0,0.0,21.0,0.0,0.0,77.9583,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
629,0,3.0,1.0,26.0,0.0,0.0,7.8958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
630,0,3.0,1.0,29.9,0.0,0.0,7.7333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
631,1,1.0,1.0,80.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,0,3.0,1.0,51.0,0.0,0.0,7.0542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
633,1,1.0,1.0,32.0,0.0,0.0,30.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
634,0,1.0,1.0,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
635,0,3.0,0.0,9.0,3.0,2.0,27.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
636,1,2.0,0.0,28.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
637,0,3.0,1.0,32.0,0.0,0.0,7.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
638,0,2.0,1.0,31.0,1.0,1.0,26.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
639,0,3.0,0.0,41.0,0.0,5.0,39.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
640,0,3.0,1.0,30.0,1.0,0.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
641,0,3.0,1.0,20.0,0.0,0.0,7.8542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
642,1,1.0,0.0,24.0,0.0,0.0,69.3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
643,0,3.0,0.0,2.0,3.0,2.0,27.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
644,1,3.0,1.0,29.8,0.0,0.0,56.4958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
645,1,3.0,0.0,0.75,2.0,1.0,19.2583,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
646,1,1.0,1.0,48.0,1.0,0.0,76.7292,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
647,0,3.0,1.0,19.0,0.0,0.0,7.8958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
648,1,1.0,1.0,56.0,0.0,0.0,35.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,0,3.0,1.0,28.4,0.0,0.0,7.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
650,1,3.0,0.0,23.0,0.0,0.0,7.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
651,0,3.0,1.0,28.2,0.0,0.0,7.8958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
652,1,2.0,0.0,18.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
653,0,3.0,1.0,21.0,0.0,0.0,8.4333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
654,1,3.0,0.0,21.7,0.0,0.0,7.8292,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
655,0,3.0,0.0,18.0,0.0,0.0,6.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
656,0,2.0,1.0,24.0,2.0,0.0,73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
657,0,3.0,1.0,28.2,0.0,0.0,7.8958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
658,0,3.0,0.0,32.0,1.0,1.0,15.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
659,0,2.0,1.0,23.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
660,0,1.0,1.0,58.0,0.0,2.0,113.275,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
661,1,1.0,1.0,50.0,2.0,0.0,133.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
662,0,3.0,1.0,40.0,0.0,0.0,7.225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
663,0,1.0,1.0,47.0,0.0,0.0,25.5875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
664,0,3.0,1.0,36.0,0.0,0.0,7.4958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
665,1,3.0,1.0,20.0,1.0,0.0,7.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
666,0,2.0,1.0,32.0,2.0,0.0,73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
667,0,2.0,1.0,25.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
668,0,3.0,1.0,36.0,0.0,0.0,7.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
669,0,3.0,1.0,43.0,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
670,1,1.0,0.0,43.6,1.0,0.0,52.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
671,1,2.0,0.0,40.0,1.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
672,0,1.0,1.0,31.0,1.0,0.0,52.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
673,0,2.0,1.0,70.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
674,1,2.0,1.0,31.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
675,0,2.0,1.0,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
676,0,3.0,1.0,18.0,0.0,0.0,7.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
677,0,3.0,1.0,24.5,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
678,1,3.0,0.0,18.0,0.0,0.0,9.8417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
679,0,3.0,0.0,43.0,1.0,6.0,46.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
680,1,1.0,1.0,36.0,0.0,1.0,512.3292,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
681,0,3.0,0.0,18.6,0.0,0.0,8.1375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
682,1,1.0,1.0,27.0,0.0,0.0,76.7292,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
683,0,3.0,1.0,20.0,0.0,0.0,9.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
684,0,3.0,1.0,14.0,5.0,2.0,46.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
685,0,2.0,1.0,60.0,1.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
686,0,2.0,1.0,25.0,1.0,2.0,41.5792,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
687,0,3.0,1.0,14.0,4.0,1.0,39.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
688,0,3.0,1.0,19.0,0.0,0.0,10.1708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
689,0,3.0,1.0,18.0,0.0,0.0,7.7958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
690,1,1.0,0.0,15.0,0.0,1.0,211.3375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
691,1,1.0,1.0,31.0,1.0,0.0,57.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
692,1,3.0,0.0,4.0,0.0,1.0,13.4167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
693,1,3.0,1.0,29.8,0.0,0.0,56.4958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
694,0,3.0,1.0,25.0,0.0,0.0,7.225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
695,0,1.0,1.0,60.0,0.0,0.0,26.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
696,0,2.0,1.0,52.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
697,0,3.0,1.0,44.0,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
698,1,3.0,0.0,21.1,0.0,0.0,7.7333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
699,0,1.0,1.0,49.0,1.0,1.0,110.8833,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
700,0,3.0,1.0,42.0,0.0,0.0,7.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
701,1,1.0,0.0,18.0,1.0,0.0,227.525,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
702,1,1.0,1.0,35.0,0.0,0.0,26.2875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
703,0,3.0,0.0,18.0,0.0,1.0,14.4542,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
704,0,3.0,1.0,25.0,0.0,0.0,7.7417,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
705,0,3.0,1.0,26.0,1.0,0.0,7.8542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
706,0,2.0,1.0,39.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
707,1,2.0,0.0,45.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
708,1,1.0,1.0,42.0,0.0,0.0,26.2875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
709,1,1.0,0.0,22.0,0.0,0.0,151.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
710,1,3.0,1.0,13.4,1.0,1.0,15.2458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
711,1,1.0,0.0,24.0,0.0,0.0,49.5042,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
